FLOOR INDEX, FOOTPRINT TYPE, FLOOR TYPE, FLOOR VALUE, FLOOR COST, UNIT TYPE, UNIT VALUE, UNIT VISIBILITY 
4,T1,11111111V1,199800.0,84000.0,1BED,24975.0,1.0
4,T1,11111111V1,199800.0,84000.0,1BED,24975.0,1.0
5,T1,2111111V3,237720.0,85800.0,2BED,84900.0,1.0
5,T1,2111111V3,237720.0,85800.0,1BED,25470.0,1.0
5,T1,2111111V3,237720.0,85800.0,1BED,25470.0,1.0
5,T1,2111111V3,237720.0,85800.0,1BED,25470.0,1.0
5,T1,2111111V3,237720.0,85800.0,1BED,25470.0,1.0
5,T1,2111111V3,237720.0,85800.0,1BED,25470.0,1.0
5,T1,2111111V3,237720.0,85800.0,1BED,25470.0,1.0
6,T1,2111111V1,242340.0,87600.0,1BED,25965.0,1.0
6,T1,2111111V1,242340.0,87600.0,1BED,25965.0,1.0
6,T1,2111111V1,242340.0,87600.0,1BED,25965.0,1.0
6,T1,2111111V1,242340.0,87600.0,1BED,25965.0,1.0
6,T1,2111111V1,242340.0,87600.0,1BED,25965.0,1.0
6,T1,2111111V1,242340.0,87600.0,1BED,25965.0,1.0
6,T1,2111111V1,242340.0,87600.0,2BED,86550.0,1.0
7,T1,2111111V1,246960.0,89400.0,1BED,26460.0,1.0
7,T1,2111111V1,246960.0,89400.0,1BED,26460.0,1.0
7,T1,2111111V1,246960.0,89400.0,1BED,26460.0,1.0
7,T1,2111111V1,246960.0,89400.0,1BED,26460.0,1.0
7,T1,2111111V1,246960.0,89400.0,1BED,26460.0,1.0
7,T1,2111111V1,246960.0,89400.0,1BED,26460.0,1.0
7,T1,2111111V1,246960.0,89400.0,2BED,88200.0,1.0
8,T1,2111111V4,251580.0,91200.0,1BED,26955.0,1.0
8,T1,2111111V4,251580.0,91200.0,1BED,26955.0,1.0
8,T1,2111111V4,251580.0,91200.0,1BED,26955.0,1.0
8,T1,2111111V4,251580.0,91200.0,1BED,26955.0,1.0
8,T1,2111111V4,251580.0,91200.0,1BED,26955.0,1.0
8,T1,2111111V4,251580.0,91200.0,1BED,26955.0,1.0
8,T1,2111111V4,251580.0,91200.0,2BED,89850.0,1.0
9,T1,221111V2,292800.0,93000.0,1BED,27450.0,1.0
9,T1,221111V2,292800.0,93000.0,2BED,91500.0,1.0
9,T1,221111V2,292800.0,93000.0,1BED,27450.0,1.0
9,T1,221111V2,292800.0,93000.0,1BED,27450.0,1.0
9,T1,221111V2,292800.0,93000.0,1BED,27450.0,1.0
9,T1,221111V2,292800.0,93000.0,2BED,91500.0,1.0
10,T1,221111V1,298080.0,94800.0,2BED,93150.0,1.0
10,T1,221111V1,298080.0,94800.0,1BED,27945.0,1.0
10,T1,221111V1,298080.0,94800.0,1BED,27945.0,1.0
10,T1,221111V1,298080.0,94800.0,1BED,27945.0,1.0
10,T1,221111V1,298080.0,94800.0,2BED,93150.0,1.0
10,T1,221111V1,298080.0,94800.0,1BED,27945.0,1.0
11,T1,221111V2,303360.0,96600.0,1BED,28440.0,1.0
11,T1,221111V2,303360.0,96600.0,2BED,94800.0,1.0
11,T1,221111V2,303360.0,96600.0,1BED,28440.0,1.0
11,T1,221111V2,303360.0,96600.0,1BED,28440.0,1.0
11,T1,221111V2,303360.0,96600.0,1BED,28440.0,1.0
11,T1,221111V2,303360.0,96600.0,2BED,94800.0,1.0
12,T1,221111V3,308640.0,98400.0,2BED,96450.0,1.0
12,T1,221111V3,308640.0,98400.0,1BED,28935.0,1.0
12,T1,221111V3,308640.0,98400.0,1BED,28935.0,1.0
12,T1,221111V3,308640.0,98400.0,1BED,28935.0,1.0
12,T1,221111V3,308640.0,98400.0,2BED,96450.0,1.0
12,T1,221111V3,308640.0,98400.0,1BED,28935.0,1.0
13,T1,221111V4,313920.0,100200.0,1BED,29430.0,1.0
13,T1,221111V4,313920.0,100200.0,2BED,98100.0,1.0
13,T1,221111V4,313920.0,100200.0,1BED,29430.0,1.0
13,T1,221111V4,313920.0,100200.0,1BED,29430.0,1.0
13,T1,221111V4,313920.0,100200.0,1BED,29430.0,1.0
13,T1,221111V4,313920.0,100200.0,2BED,98100.0,1.0
14,T1,221111V3,319200.0,102000.0,2BED,99750.0,1.0
14,T1,221111V3,319200.0,102000.0,1BED,29925.0,1.0
14,T1,221111V3,319200.0,102000.0,1BED,29925.0,1.0
14,T1,221111V3,319200.0,102000.0,1BED,29925.0,1.0
14,T1,221111V3,319200.0,102000.0,2BED,99750.0,1.0
14,T1,221111V3,319200.0,102000.0,1BED,29925.0,1.0
15,T1,221111V3,324480.0,103800.0,2BED,101400.0,1.0
15,T1,221111V3,324480.0,103800.0,1BED,30420.0,1.0
15,T1,221111V3,324480.0,103800.0,1BED,30420.0,1.0
15,T1,221111V3,324480.0,103800.0,1BED,30420.0,1.0
15,T1,221111V3,324480.0,103800.0,2BED,101400.0,1.0
15,T1,221111V3,324480.0,103800.0,1BED,30420.0,1.0
16,T1,22211V2,370980.0,105600.0,2BED,103050.0,1.0
16,T1,22211V2,370980.0,105600.0,1BED,30915.0,1.0
16,T1,22211V2,370980.0,105600.0,2BED,103050.0,1.0
16,T1,22211V2,370980.0,105600.0,2BED,103050.0,1.0
16,T1,22211V2,370980.0,105600.0,1BED,30915.0,1.0
17,T1,22211V4,376920.0,107400.0,1BED,31410.0,1.0
17,T1,22211V4,376920.0,107400.0,2BED,104700.0,1.0
17,T1,22211V4,376920.0,107400.0,2BED,104700.0,1.0
17,T1,22211V4,376920.0,107400.0,1BED,31410.0,1.0
17,T1,22211V4,376920.0,107400.0,2BED,104700.0,1.0
18,T1,22211V1,382860.0,109200.0,1BED,31905.0,1.0
18,T1,22211V1,382860.0,109200.0,2BED,106350.0,1.0
18,T1,22211V1,382860.0,109200.0,2BED,106350.0,1.0
18,T1,22211V1,382860.0,109200.0,1BED,31905.0,1.0
18,T1,22211V1,382860.0,109200.0,2BED,106350.0,1.0
19,T1,22211V1,388800.0,111000.0,1BED,32400.0,1.0
19,T1,22211V1,388800.0,111000.0,2BED,108000.0,1.0
19,T1,22211V1,388800.0,111000.0,2BED,108000.0,1.0
19,T1,22211V1,388800.0,111000.0,1BED,32400.0,1.0
19,T1,22211V1,388800.0,111000.0,2BED,108000.0,1.0
20,T1,22211V4,394740.0,112800.0,1BED,32895.0,1.0
20,T1,22211V4,394740.0,112800.0,2BED,109650.0,1.0
20,T1,22211V4,394740.0,112800.0,2BED,109650.0,1.0
20,T1,22211V4,394740.0,112800.0,1BED,32895.0,1.0
20,T1,22211V4,394740.0,112800.0,2BED,109650.0,1.0
21,T1,2222,445200.0,114600.0,2BED,111300.0,1.0
21,T1,2222,445200.0,114600.0,2BED,111300.0,1.0
21,T1,2222,445200.0,114600.0,2BED,111300.0,1.0
21,T1,2222,445200.0,114600.0,2BED,111300.0,1.0
22,T1,2222,451800.0,116400.0,2BED,112950.0,1.0
22,T1,2222,451800.0,116400.0,2BED,112950.0,1.0
22,T1,2222,451800.0,116400.0,2BED,112950.0,1.0
22,T1,2222,451800.0,116400.0,2BED,112950.0,1.0
23,T1,2222,458400.0,118200.0,2BED,114600.0,1.0
23,T1,2222,458400.0,118200.0,2BED,114600.0,1.0
23,T1,2222,458400.0,118200.0,2BED,114600.0,1.0
23,T1,2222,458400.0,118200.0,2BED,114600.0,1.0
24,T1,2222,465000.0,120000.0,2BED,116250.0,1.0
24,T1,2222,465000.0,120000.0,2BED,116250.0,1.0
24,T1,2222,465000.0,120000.0,2BED,116250.0,1.0
24,T1,2222,465000.0,120000.0,2BED,116250.0,1.0
25,T1,2222,471600.0,121800.0,2BED,117900.0,1.0
25,T1,2222,471600.0,121800.0,2BED,117900.0,1.0
25,T1,2222,471600.0,121800.0,2BED,117900.0,1.0
25,T1,2222,471600.0,121800.0,2BED,117900.0,1.0
26,T1,2222,478200.0,123600.0,2BED,119550.0,1.0
26,T1,2222,478200.0,123600.0,2BED,119550.0,1.0
26,T1,2222,478200.0,123600.0,2BED,119550.0,1.0
26,T1,2222,478200.0,123600.0,2BED,119550.0,1.0
27,T1,2222,484800.0,125400.0,2BED,121200.0,1.0
27,T1,2222,484800.0,125400.0,2BED,121200.0,1.0
27,T1,2222,484800.0,125400.0,2BED,121200.0,1.0
27,T1,2222,484800.0,125400.0,2BED,121200.0,1.0
28,T1,2222,491400.0,127200.0,2BED,122850.0,1.0
28,T1,2222,491400.0,127200.0,2BED,122850.0,1.0
28,T1,2222,491400.0,127200.0,2BED,122850.0,1.0
28,T1,2222,491400.0,127200.0,2BED,122850.0,1.0
29,T1,2222,498000.0,129000.0,2BED,124500.0,1.0
29,T1,2222,498000.0,129000.0,2BED,124500.0,1.0
29,T1,2222,498000.0,129000.0,2BED,124500.0,1.0
29,T1,2222,498000.0,129000.0,2BED,124500.0,1.0
30,T1,2222,504600.0,130800.0,2BED,126150.0,1.0
30,T1,2222,504600.0,130800.0,2BED,126150.0,1.0
30,T1,2222,504600.0,130800.0,2BED,126150.0,1.0
30,T1,2222,504600.0,130800.0,2BED,126150.0,1.0
31,T1,2222,511200.0,132600.0,2BED,127800.0,1.0
31,T1,2222,511200.0,132600.0,2BED,127800.0,1.0
31,T1,2222,511200.0,132600.0,2BED,127800.0,1.0
31,T1,2222,511200.0,132600.0,2BED,127800.0,1.0
32,T1,2222,517800.0,134400.0,2BED,129450.0,1.0
32,T1,2222,517800.0,134400.0,2BED,129450.0,1.0
32,T1,2222,517800.0,134400.0,2BED,129450.0,1.0
32,T1,2222,517800.0,134400.0,2BED,129450.0,1.0
33,T1,2222,524400.0,136200.0,2BED,131100.0,1.0
33,T1,2222,524400.0,136200.0,2BED,131100.0,1.0
33,T1,2222,524400.0,136200.0,2BED,131100.0,1.0
33,T1,2222,524400.0,136200.0,2BED,131100.0,1.0
34,T1,322V3,690300.0,138000.0,2BED,132750.0,1.0
34,T1,322V3,690300.0,138000.0,2BED,132749.98,1.0
34,T1,322V3,690300.0,138000.0,3BED,424800.0,1.0
35,T1,322V3,698880.0,139800.0,2BED,134400.0,1.0
35,T1,322V3,698880.0,139800.0,2BED,134399.98,1.0
35,T1,322V3,698880.0,139800.0,3BED,430080.0,1.0
36,T1,322V3,707460.0,141600.0,2BED,136050.0,1.0
36,T1,322V3,707460.0,141600.0,2BED,136049.98,1.0
36,T1,322V3,707460.0,141600.0,3BED,435360.0,1.0
37,T1,322V1,716040.0,143400.0,3BED,440640.0,1.0
37,T1,322V1,716040.0,143400.0,2BED,137700.0,1.0
37,T1,322V1,716040.0,143400.0,2BED,137700.0,1.0
38,T1,322V3,724620.0,145200.0,2BED,139350.0,1.0
38,T1,322V3,724620.0,145200.0,2BED,139349.98,1.0
38,T1,322V3,724620.0,145200.0,3BED,445920.0,1.0
39,T1,322V2,733200.1,147000.03,3BED,451200.0,1.0
39,T1,322V2,733200.1,147000.03,2BED,141000.16,1.0
39,T1,322V2,733200.1,147000.03,2BED,141000.0,1.0
40,T1,322V4,741780.75,148800.12,2BED,142650.0,1.0
40,T1,322V4,741780.75,148800.12,2BED,142650.0,1.0
40,T1,322V4,741780.75,148800.12,3BED,456480.75,1.0
41,T1,322V4,750360.75,150600.12,2BED,144300.0,1.0
41,T1,322V4,750360.75,150600.12,2BED,144300.0,1.0
41,T1,322V4,750360.75,150600.12,3BED,461760.75,1.0
42,T1,322V4,758940.75,152400.12,2BED,145950.0,1.0
42,T1,322V4,758940.75,152400.12,2BED,145950.0,1.0
42,T1,322V4,758940.75,152400.12,3BED,467040.75,1.0
43,T1,33V1,944640.0,154200.0,3BED,472319.8,1.0
43,T1,33V1,944640.0,154200.0,3BED,472320.2,1.0
44,T1,33V2,955200.0,156000.0,3BED,477600.0,1.0
44,T1,33V2,955200.0,156000.0,3BED,477600.0,1.0
45,T1,33V1,965760.0,157800.0,3BED,482879.8,1.0
45,T1,33V1,965760.0,157800.0,3BED,482880.2,1.0
46,T1,33V2,976320.0,159600.0,3BED,488160.0,1.0
46,T1,33V2,976320.0,159600.0,3BED,488160.0,1.0
47,T1,33V1,986880.0,161400.0,3BED,493439.8,1.0
47,T1,33V1,986880.0,161400.0,3BED,493440.2,1.0
48,T1,33V1,997440.0,163200.0,3BED,498719.8,1.0
48,T1,33V1,997440.0,163200.0,3BED,498720.2,1.0
49,T1,33V2,1000000.0,165000.0,3BED,500000.0,1.0
49,T1,33V2,1000000.0,165000.0,3BED,500000.0,1.0
50,T1,33V1,1000000.0,166800.0,3BED,500000.0,1.0
50,T1,33V1,1000000.0,166800.0,3BED,500000.0,1.0
51,T1,33V1,1000000.0,168600.0,3BED,500000.0,1.0
51,T1,33V1,1000000.0,168600.0,3BED,500000.0,1.0
52,T1,33V1,1000000.0,170400.0,3BED,500000.0,1.0
52,T1,33V1,1000000.0,170400.0,3BED,500000.0,1.0
53,T1,33V1,1000000.0,172200.0,3BED,500000.0,1.0
53,T1,33V1,1000000.0,172200.0,3BED,500000.0,1.0
54,T1,33V2,1000000.0,174000.0,3BED,500000.0,1.0
54,T1,33V2,1000000.0,174000.0,3BED,500000.0,1.0
55,T1,33V2,1000000.0,175800.0,3BED,500000.0,1.0
55,T1,33V2,1000000.0,175800.0,3BED,500000.0,1.0
56,T1,33V1,1000000.0,177600.0,3BED,500000.0,1.0
56,T1,33V1,1000000.0,177600.0,3BED,500000.0,1.0
57,T1,33V2,1000000.0,179400.0,3BED,500000.0,1.0
57,T1,33V2,1000000.0,179400.0,3BED,500000.0,1.0
58,T1,33V1,1000000.0,181200.0,3BED,500000.0,1.0
58,T1,33V1,1000000.0,181200.0,3BED,500000.0,1.0
59,T1,33V2,1000000.0,183000.0,3BED,500000.0,1.0
59,T1,33V2,1000000.0,183000.0,3BED,500000.0,1.0
60,T1,33V2,1000000.0,184800.0,3BED,500000.0,1.0
60,T1,33V2,1000000.0,184800.0,3BED,500000.0,1.0
61,T1,33V2,1000000.0,186600.0,3BED,500000.0,1.0
61,T1,33V2,1000000.0,186600.0,3BED,500000.0,1.0
62,T1,33V1,1000000.0,188400.0,3BED,500000.0,1.0
62,T1,33V1,1000000.0,188400.0,3BED,500000.0,1.0
63,T1,33V2,1000000.0,190200.0,3BED,500000.0,1.0
63,T1,33V2,1000000.0,190200.0,3BED,500000.0,1.0
64,T1,33V2,1000000.0,192000.0,3BED,500000.0,1.0
64,T1,33V2,1000000.0,192000.0,3BED,500000.0,1.0
65,T1,33V2,1000000.0,193800.0,3BED,500000.0,1.0
65,T1,33V2,1000000.0,193800.0,3BED,500000.0,1.0
66,T1,33V2,1000000.0,195600.0,3BED,500000.0,1.0
66,T1,33V2,1000000.0,195600.0,3BED,500000.0,1.0
67,T1,33V2,1000000.0,197400.0,3BED,500000.0,1.0
67,T1,33V2,1000000.0,197400.0,3BED,500000.0,1.0
68,T1,33V1,1000000.0,199200.0,3BED,500000.0,1.0
68,T1,33V1,1000000.0,199200.0,3BED,500000.0,1.0
69,T1,33V1,1000000.0,201000.0,3BED,500000.0,1.0
69,T1,33V1,1000000.0,201000.0,3BED,500000.0,1.0
70,T1,33V1,1000000.0,202800.0,3BED,500000.0,1.0
70,T1,33V1,1000000.0,202800.0,3BED,500000.0,1.0
71,T1,33V2,1000000.0,204600.0,3BED,500000.0,1.0
71,T1,33V2,1000000.0,204600.0,3BED,500000.0,1.0
72,T1,33V2,1000000.0,206400.0,3BED,500000.0,1.0
72,T1,33V2,1000000.0,206400.0,3BED,500000.0,1.0
73,T1,33V1,1000000.0,208200.0,3BED,500000.0,1.0
73,T1,33V1,1000000.0,208200.0,3BED,500000.0,1.0
74,T1,33V2,1000000.0,210000.0,3BED,500000.0,1.0
74,T1,33V2,1000000.0,210000.0,3BED,500000.0,1.0
75,T1,33V2,1000000.0,211800.0,3BED,500000.0,1.0
75,T1,33V2,1000000.0,211800.0,3BED,500000.0,1.0
76,T1,33V1,1000000.0,213600.0,3BED,500000.0,1.0
76,T1,33V1,1000000.0,213600.0,3BED,500000.0,1.0
77,T1,33V1,1000000.0,215400.0,3BED,500000.0,1.0
77,T1,33V1,1000000.0,215400.0,3BED,500000.0,1.0
78,T1,33V1,1000000.0,217200.0,3BED,500000.0,1.0
78,T1,33V1,1000000.0,217200.0,3BED,500000.0,1.0
79,T1,33V1,1000000.0,219000.0,3BED,500000.0,1.0
79,T1,33V1,1000000.0,219000.0,3BED,500000.0,1.0
80,T1,33V1,1000000.0,220800.0,3BED,500000.0,1.0
80,T1,33V1,1000000.0,220800.0,3BED,500000.0,1.0
81,T1,33V2,1000000.0,222600.0,3BED,500000.0,1.0
81,T1,33V2,1000000.0,222600.0,3BED,500000.0,1.0
82,T1,33V2,1000000.0,224400.0,3BED,500000.0,1.0
82,T1,33V2,1000000.0,224400.0,3BED,500000.0,1.0
83,T1,33V1,1000000.0,226200.0,3BED,500000.0,1.0
83,T1,33V1,1000000.0,226200.0,3BED,500000.0,1.0
84,T1,33V1,1000000.0,228000.0,3BED,500000.0,1.0
84,T1,33V1,1000000.0,228000.0,3BED,500000.0,1.0
85,T1,33V2,1000000.0,229800.0,3BED,500000.0,1.0
85,T1,33V2,1000000.0,229800.0,3BED,500000.0,1.0
86,T1,33V1,1000000.0,231600.0,3BED,500000.0,1.0
86,T1,33V1,1000000.0,231600.0,3BED,500000.0,1.0
87,T1,33V2,1000000.0,233400.0,3BED,500000.0,1.0
87,T1,33V2,1000000.0,233400.0,3BED,500000.0,1.0
88,T1,33V2,1000000.0,235200.0,3BED,500000.0,1.0
88,T1,33V2,1000000.0,235200.0,3BED,500000.0,1.0
